"pharm_class","pharm_subclass","gpi_group","gpi_class","gpi_subclass","ingredient_rxcui_name"
"Multivitamins","B-Complex w/ Folic Acid","78","13","30","niacinamide"
"Multivitamins","B-Complex w/ Folic Acid","78","13","60","niacinamide"
"Multivitamins","B-Complex w/ Folic Acid","78","13","00","No ingredient mapped"
"Multivitamins","B-Complex w/ Folic Acid","78","13","20","No ingredient mapped"
"Multivitamins","B-Complex w/ Folic Acid","78","13","30","No ingredient mapped"
"Multivitamins","B-Complex w/ Folic Acid","78","13","70","No ingredient mapped"
"Multivitamins","B-Complex w/ Folic Acid","78","13","75","No ingredient mapped"
"Multivitamins","B-Complex w/ Folic Acid","78","13","30","pantothenate"
"Multivitamins","B-Complex w/ Folic Acid","78","13","60","pantothenate"
"Multivitamins","B-Complex w/ Folic Acid","78","13","20","pantothenic acid"
"Multivitamins","B-Complex w/ Folic Acid","78","13","30","pantothenic acid"
"Multivitamins","B-Complex w/ Folic Acid","78","13","30","pyridoxine"
"Multivitamins","B-Complex w/ Folic Acid","78","13","60","pyridoxine"
"Multivitamins","B-Complex w/ Folic Acid","78","13","20","riboflavin"
"Multivitamins","B-Complex w/ Folic Acid","78","13","30","riboflavin"
"Multivitamins","B-Complex w/ Folic Acid","78","13","60","riboflavin"
"Multivitamins","B-Complex w/ Folic Acid","78","13","20","thiamine"
"Multivitamins","B-Complex w/ Folic Acid","78","13","30","thiamine"
"Multivitamins","B-Complex w/ Folic Acid","78","13","60","thiamine"
"Multivitamins","B-Complex w/ Folic Acid","78","13","20","vitamin B12"
"Multivitamins","B-Complex w/ Folic Acid","78","13","30","vitamin B12"
"Multivitamins","B-Complex w/ Folic Acid","78","13","20","vitamin B6"
"Multivitamins","B-Complex w/ Folic Acid","78","13","60","zinc citrate"
"Multivitamins","Bioflavonoid Products","78","16","00","No ingredient mapped"
"Multivitamins","Biotin w/ Vitamins C & E","78","18","00","No ingredient mapped"
"Multivitamins","Iron w/ Vitamins","78","61","00","No ingredient mapped"
"Multivitamins","Multiple Vitamins w/ Calcium","78","35","00","No ingredient mapped"
"Multivitamins","Multiple Vitamins w/ Iron","78","21","00","ascorbic acid"
"Multivitamins","Multiple Vitamins w/ Iron","78","21","00","beta carotene"
"Multivitamins","Multiple Vitamins w/ Iron","78","21","00","Chlorella emersonii extract"
"Multivitamins","Multiple Vitamins w/ Iron","78","21","00","Chlorella minutissima extract"
"Multivitamins","Multiple Vitamins w/ Iron","78","21","00","Chlorella pyrenoidosa extract"
"Multivitamins","Multiple Vitamins w/ Iron","78","21","00","Chlorella vulgaris extract"
"Multivitamins","Multiple Vitamins w/ Iron","78","21","00","copper sulfate"
"Multivitamins","Multiple Vitamins w/ Iron","78","21","00","selenite"
"Multivitamins","Multiple Vitamins w/ Iron","78","21","00","vitamin E"
"Multivitamins","Multiple Vitamins w/ Iron","78","21","00","zinc oxide"
"Multivitamins","Multiple Vitamins w/ Minerals","78","31","00","ascorbic acid"
"Multivitamins","Multiple Vitamins w/ Minerals","78","31","00","beta carotene"
"Multivitamins","Multiple Vitamins w/ Minerals","78","31","00","copper sulfate"
"Multivitamins","Multiple Vitamins w/ Minerals","78","31","00","cuprous oxide"
"Multivitamins","Multiple Vitamins w/ Minerals","78","31","00","lutein"
"Multivitamins","Multiple Vitamins w/ Minerals","78","31","00","No ingredient mapped"
"Multivitamins","Multiple Vitamins w/ Minerals","78","31","30","No ingredient mapped"
"Multivitamins","Multiple Vitamins w/ Minerals","78","31","00","selenite"
"Multivitamins","Multiple Vitamins w/ Minerals","78","31","00","sodium selenate"
"Multivitamins","Multiple Vitamins w/ Minerals","78","31","00","vitamin E"
"Multivitamins","Multiple Vitamins w/ Minerals","78","31","00","zinc"
"Multivitamins","Multiple Vitamins w/ Minerals","78","31","00","zinc oxide"
"Multivitamins","Multivitamins","78","20","00","alpha tocopherol"
"Multivitamins","Multivitamins","78","20","00","ascorbic acid"
"Multivitamins","Multivitamins","78","20","00","beta carotene"
"Multivitamins","Multivitamins","78","20","00","biotin"
"Multivitamins","Multivitamins","78","20","00","cholecalciferol"
"Multivitamins","Multivitamins","78","20","00","copper sulfate"
"Multivitamins","Multivitamins","78","20","00","dexpanthenol"
"Multivitamins","Multivitamins","78","20","00","folic acid"
"Multivitamins","Multivitamins","78","20","00","niacinamide"
"Multivitamins","Multivitamins","78","20","00","No ingredient mapped"
"Multivitamins","Multivitamins","78","20","00","pyridoxine"
"Multivitamins","Multivitamins","78","20","00","riboflavin"
"Multivitamins","Multivitamins","78","20","00","selenite"
"Multivitamins","Multivitamins","78","20","00","thiamine"
"Multivitamins","Multivitamins","78","20","00","vitamin A"
"Multivitamins","Multivitamins","78","20","00","vitamin B12"
"Multivitamins","Multivitamins","78","20","00","vitamin E"
"Multivitamins","Multivitamins","78","20","00","vitamin K1"
"Multivitamins","Multivitamins","78","20","00","zinc oxide"
"Multivitamins","Pediatric Multiple Vitamins","78","41","00","alpha tocopherol"
"Multivitamins","Pediatric Multiple Vitamins","78","41","00","ascorbic acid"
"Multivitamins","Pediatric Multiple Vitamins","78","41","10","ascorbic acid"
"Multivitamins","Pediatric Multiple Vitamins","78","41","00","biotin"
"Multivitamins","Pediatric Multiple Vitamins","78","41","00","cholecalciferol"
"Multivitamins","Pediatric Multiple Vitamins","78","41","10","cholecalciferol"
"Multivitamins","Pediatric Multiple Vitamins","78","41","00","dexpanthenol"
"Multivitamins","Pediatric Multiple Vitamins","78","41","00","ergocalciferol"
"Multivitamins","Pediatric Multiple Vitamins","78","41","00","folic acid"
"Multivitamins","Pediatric Multiple Vitamins","78","41","10","niacin"
"Multivitamins","Pediatric Multiple Vitamins","78","41","00","niacinamide"
"Multivitamins","Pediatric Multiple Vitamins","78","41","00","No ingredient mapped"
"Multivitamins","Pediatric Multiple Vitamins","78","41","10","No ingredient mapped"
"Multivitamins","Pediatric Multiple Vitamins","78","41","20","No ingredient mapped"
"Multivitamins","Pediatric Multiple Vitamins","78","41","00","pyridoxine"
"Multivitamins","Pediatric Multiple Vitamins","78","41","00","riboflavin"
"Multivitamins","Pediatric Multiple Vitamins","78","41","10","riboflavin"
"Multivitamins","Pediatric Multiple Vitamins","78","41","00","thiamine"
"Multivitamins","Pediatric Multiple Vitamins","78","41","10","thiamine"
"Multivitamins","Pediatric Multiple Vitamins","78","41","00","vitamin A"
"Multivitamins","Pediatric Multiple Vitamins","78","41","10","vitamin A"
"Multivitamins","Pediatric Multiple Vitamins","78","41","00","vitamin B12"
"Multivitamins","Pediatric Multiple Vitamins","78","41","10","vitamin B12"
"Multivitamins","Pediatric Multiple Vitamins","78","41","10","vitamin B6"
"Multivitamins","Pediatric Multiple Vitamins","78","41","10","vitamin E"
"Multivitamins","Pediatric Multiple Vitamins","78","41","00","vitamin K1"
"Multivitamins","Ped Multiple Vitamins w/ Minerals","78","42","10","No ingredient mapped"
"Multivitamins","Ped MV w/ Iron","78","43","00","ascorbic acid"
"Multivitamins","Ped MV w/ Iron","78","43","00","cholecalciferol"
"Multivitamins","Ped MV w/ Iron","78","43","00","ferrous sulfate"
"Multivitamins","Ped MV w/ Iron","78","43","00","niacin"
"Multivitamins","Ped MV w/ Iron","78","43","00","No ingredient mapped"
"Multivitamins","Ped MV w/ Iron","78","43","00","riboflavin"
"Multivitamins","Ped MV w/ Iron","78","43","00","thiamine"
"Multivitamins","Ped MV w/ Iron","78","43","00","vitamin A"
"Multivitamins","Ped MV w/ Iron","78","43","00","vitamin B6"
"Multivitamins","Ped MV w/ Iron","78","43","00","vitamin E"
"Multivitamins","Prenatal Vitamins","78","51","20","alpha tocopherol"
"Multivitamins","Prenatal Vitamins","78","51","20","ascorbic acid"
"Multivitamins","Prenatal Vitamins","78","51","20","beta carotene"
"Multivitamins","Prenatal Vitamins","78","51","00","calcium carbonate"
"Multivitamins","Prenatal Vitamins","78","51","20","calcium carbonate"
"Multivitamins","Prenatal Vitamins","78","51","20","cholecalciferol"
"Multivitamins","Prenatal Vitamins","78","51","20","cupric oxide"
"Multivitamins","Prenatal Vitamins","78","51","20","docusate"
"Multivitamins","Prenatal Vitamins","78","51","20","ferrous fumarate"
"Multivitamins","Prenatal Vitamins","78","51","00","folic acid"
"Multivitamins","Prenatal Vitamins","78","51","20","folic acid"
"Multivitamins","Prenatal Vitamins","78","51","20","iron carbonyl"
"Multivitamins","Prenatal Vitamins","78","51","20","magnesium oxide"
"Multivitamins","Prenatal Vitamins","78","51","20","niacinamide"
"Multivitamins","Prenatal Vitamins","78","51","00","No ingredient mapped"
"Multivitamins","Prenatal Vitamins","78","51","05","No ingredient mapped"
"Multivitamins","Prenatal Vitamins","78","51","20","No ingredient mapped"
"Multivitamins","Prenatal Vitamins","78","51","35","No ingredient mapped"
"Multivitamins","Prenatal Vitamins","78","51","40","No ingredient mapped"
"Multivitamins","Prenatal Vitamins","78","51","50","No ingredient mapped"
"Multivitamins","Prenatal Vitamins","78","51","60","No ingredient mapped"
"Multivitamins","Prenatal Vitamins","78","51","20","pantothenate"
"Multivitamins","Prenatal Vitamins","78","51","00","pyridoxine"
"Multivitamins","Prenatal Vitamins","78","51","20","pyridoxine"
"Multivitamins","Prenatal Vitamins","78","51","20","riboflavin"
"Multivitamins","Prenatal Vitamins","78","51","20","thiamine"
"Multivitamins","Prenatal Vitamins","78","51","00","vitamin B12"
"Multivitamins","Prenatal Vitamins","78","51","20","vitamin B12"
"Multivitamins","Prenatal Vitamins","78","51","20","vitamin E"
"Multivitamins","Prenatal Vitamins","78","51","20","zinc oxide"
"Multivitamins","Specialty Vitamins Products","78","50","00","magnesium amino acid chelate"
"Multivitamins","Specialty Vitamins Products","78","50","00","No ingredient mapped"
"Multivitamins","Vitamin Mixtures","78","10","00","ascorbic acid"
"Multivitamins","Vitamin Mixtures","78","10","40","ascorbic acid"
"Multivitamins","Vitamin Mixtures","78","10","10","cholecalciferol"
"Multivitamins","Vitamin Mixtures","78","10","75","cholecalciferol"
"Multivitamins","Vitamin Mixtures","78","10","00","chromium picolinate"
"Multivitamins","Vitamin Mixtures","78","10","10","cod liver oil"
"Multivitamins","Vitamin Mixtures","78","10","10","ergocalciferol"
"Multivitamins","Vitamin Mixtures","78","10","75","menatetrenone"
"Multivitamins","Vitamin Mixtures","78","10","00","No ingredient mapped"
"Multivitamins","Vitamin Mixtures","78","10","10","No ingredient mapped"
"Multivitamins","Vitamin Mixtures","78","10","15","No ingredient mapped"
"Multivitamins","Vitamin Mixtures","78","10","60","No ingredient mapped"
"Multivitamins","Vitamin Mixtures","78","10","68","No ingredient mapped"
"Multivitamins","Vitamin Mixtures","78","10","60","pyridoxine"
"Multivitamins","Vitamin Mixtures","78","10","60","thiamine"
"Multivitamins","Vitamin Mixtures","78","10","10","vitamin A"
"Multivitamins","Vitamin Mixtures","78","10","60","vitamin B12"
"Multivitamins","Vitamin Mixtures","78","10","40","vitamin E"
"Multivitamins","Vitamin Mixtures","78","10","75","vitamin K2"
"Multivitamins","Vitamins w/ Lipotropics","78","52","00","No ingredient mapped"
"Neuromuscular blockers","ALS Agents","74","50","90","edaravone"
"Neuromuscular blockers","ALS Agents",,,,"No ingredient mapped"
"Neuromuscular blockers","ALS Agents","74","50","30","riluzole"
"Neuromuscular blockers","Depolarizing Muscle Relaxants","74","10","00","No ingredient mapped"
"Neuromuscular blockers","Depolarizing Muscle Relaxants","74","10","00","succinylcholine"
"Neuromuscular blockers","Neuromuscular Blocking Agent - Neurotoxins","74","40","00","botulinum toxin type A"
"Neuromuscular blockers","Neuromuscular Blocking Agent - Neurotoxins","74","40","00","botulinum toxin type B"
"Neuromuscular blockers","Neuromuscular Blocking Agent - Neurotoxins","74","40","00","No ingredient mapped"
"Neuromuscular blockers","Neuromuscular Blocking Agent - Neurotoxins","99","99","87","No ingredient mapped"
"Neuromuscular blockers","Neuromuscular Blocking Agent - Neurotoxins",,,,"No ingredient mapped"
"Neuromuscular blockers","Nondepolarizing Muscle Relaxants","74","20","00","atracurium"
"Neuromuscular blockers","Nondepolarizing Muscle Relaxants","74","20","00","cisatracurium"
"Neuromuscular blockers","Nondepolarizing Muscle Relaxants","74","20","00","No ingredient mapped"
"Neuromuscular blockers","Nondepolarizing Muscle Relaxants",,,,"No ingredient mapped"
"Neuromuscular blockers","Nondepolarizing Muscle Relaxants","74","20","00","pancuronium"
"Neuromuscular blockers","Nondepolarizing Muscle Relaxants","74","20","00","rocuronium"
"Neuromuscular blockers","Nondepolarizing Muscle Relaxants","74","20","00","vecuronium"
"Neuromuscular blockers","Spinal Muscular Atrophy Agents (SMA)","74","70","10","nusinersen"
"Neuromuscular blockers","Spinal Muscular Atrophy Agents (SMA)","74","70","65","Risdiplam"
"Nutrients","Carbohydrates","80","10","00","ethanol"
"Nutrients","Carbohydrates","80","10","00","glucose"
"Nutrients","Carbohydrates","80","10","00","No ingredient mapped"
"Nutrients","Carbohydrates",,,,"No ingredient mapped"
"Nutrients","Lipids","80","20","30","linoleic acids, conjugated"
"Nutrients","Lipids","80","20","00","medium chain triglycerides"
"Nutrients","Lipids","80","20","00","No ingredient mapped"
"Nutrients","Lipids",,,,"No ingredient mapped"
"Nutrients","Lipids","80","20","00","soybean oil"
"Nutrients","Lipotropics","80","40","00","choline"
"Nutrients","Lipotropics","80","40","00","inositol"
"Nutrients","Lipotropics","80","40","99","lecithin"
"Nutrients","Lipotropics","80","40","99","No ingredient mapped"
"Nutrients","Lipotropics","80","40","00","phosphatidylserine"
"Nutrients","Lipotropics","80","40","99","soybean lecithin"
"Nutrients","Misc. Nutritional Substances","80","50","00","bee pollen"
"Nutrients","Misc. Nutritional Substances","80","50","00","creatine"
"Nutrients","Misc. Nutritional Substances","80","50","00","docosahexaenoate"
"Nutrients","Misc. Nutritional Substances","80","50","99","docosahexaenoate"
"Nutrients","Misc. Nutritional Substances","80","50","00","eicosapentaenoate"
"Nutrients","Misc. Nutritional Substances","80","50","99","eicosapentaenoate"
"Nutrients","Misc. Nutritional Substances","80","50","00","evening primrose oil"
"Nutrients","Misc. Nutritional Substances","80","50","00","fish oil (containing omega-3 acids)"
"Nutrients","Misc. Nutritional Substances","80","50","00","fish oils"
"Nutrients","Misc. Nutritional Substances","80","50","00","ginseng preparation"
"Nutrients","Misc. Nutritional Substances","80","50","00","No ingredient mapped"
"Nutrients","Misc. Nutritional Substances","80","50","99","No ingredient mapped"
"Nutrients","Misc. Nutritional Substances","80","50","00","omega-3 acid ethyl esters (USP)"
"Nutrients","Misc. Nutritional Substances","80","50","00","omega-3 fatty acids"
"Nutrients","Misc. Nutritional Substances","80","50","00","salmon oil"
"Nutrients","Misc. Nutritional Substances","80","50","99","vitamin E"
"Nutrients","NUTRIENTS (Misc.)",,,,"No ingredient mapped"
"Nutrients","Proteins","80","30","30","acetylcarnitine"
"Nutrients","Proteins","80","30","30","acetylcysteine"
"Nutrients","Proteins","80","30","20","alanine"
"Nutrients","Proteins","80","30","20","arginine"
"Nutrients","Proteins","80","30","30","arginine"
"Nutrients","Proteins","94","20","00","arginine"
"Nutrients","Proteins","80","30","20","aspartate"
"Nutrients","Proteins","80","30","30","carnitine"
"Nutrients","Proteins","80","30","30","citrulline"
"Nutrients","Proteins","80","30","20","cysteine"
"Nutrients","Proteins","80","30","30","cysteine"
"Nutrients","Proteins","80","30","30","cysteine, DL-"
"Nutrients","Proteins","80","30","20","glucose"
"Nutrients","Proteins","80","30","20","glutamate"
"Nutrients","Proteins","80","30","30","glutamine"
"Nutrients","Proteins","80","30","30","glutathione"
"Nutrients","Proteins","80","30","20","glycine"
"Nutrients","Proteins","80","30","20","histidine"
"Nutrients","Proteins","80","30","20","isoleucine"
"Nutrients","Proteins","80","30","20","leucine"
"Nutrients","Proteins","80","30","30","levocarnitine"
"Nutrients","Proteins","80","30","20","lysine"
"Nutrients","Proteins","80","30","30","lysine"
"Nutrients","Proteins","80","30","20","methionine"
"Nutrients","Proteins","80","30","30","methionine"
"Nutrients","Proteins","80","30","10","No ingredient mapped"
"Nutrients","Proteins","80","30","20","No ingredient mapped"
"Nutrients","Proteins","80","30","30","No ingredient mapped"
"Nutrients","Proteins","80","30","99","No ingredient mapped"
"Nutrients","Proteins",,,,"No ingredient mapped"
"Nutrients","Proteins","80","30","20","phenylalanine"
"Nutrients","Proteins","80","30","20","phosphoric acid"
"Nutrients","Proteins","80","30","20","proline"
"Nutrients","Proteins","80","30","20","serine"
"Nutrients","Proteins","80","30","20","sodium acetate"
"Nutrients","Proteins","80","30","20","sodium bisulfite"
"Nutrients","Proteins","80","30","20","sodium chloride"
"Nutrients","Proteins","80","30","20","sodium metabisulfite"
"Nutrients","Proteins","80","30","20","taurine"
"Nutrients","Proteins","80","30","30","taurine"
"Nutrients","Proteins","80","30","30","theanine"
"Nutrients","Proteins","80","30","20","threonine"
"Nutrients","Proteins","80","30","20","tryptophan"
"Nutrients","Proteins","80","30","30","tryptophan"
"Nutrients","Proteins","80","30","20","tyrosine"
"Nutrients","Proteins","80","30","30","tyrosine"
"Nutrients","Proteins","80","30","20","valine"
"Nutrients","Proteins","80","30","10","whey protein hydrolysate"
"Ophthalmic","Artificial Tears and Lubricants","86","20","00","carboxymethylcellulose"
"Ophthalmic","Artificial Tears and Lubricants","86","20","99","carboxymethylcellulose"
"Ophthalmic","Artificial Tears and Lubricants","86","20","00","carboxymethylcellulose sodium (0.7 carboxymethyl substitution per saccharide; 1200 MPA.S at 1%)"
"Ophthalmic","Artificial Tears and Lubricants","86","20","10","dextran 70"
"Ophthalmic","Artificial Tears and Lubricants","86","20","99","dextran 70"
"Ophthalmic","Artificial Tears and Lubricants","86","20","10","glycerin"
"Ophthalmic","Artificial Tears and Lubricants","86","20","99","glycerin"
"Ophthalmic","Artificial Tears and Lubricants","86","20","30","hydroxypropylcellulose"
"Ophthalmic","Artificial Tears and Lubricants","86","20","40","hydroxypropyl methylcellulose 2208"
"Ophthalmic","Artificial Tears and Lubricants","86","20","40","hydroxypropyl methylcellulose 2910"
"Ophthalmic","Artificial Tears and Lubricants","86","20","00","hypromellose"
"Ophthalmic","Artificial Tears and Lubricants","86","20","10","hypromellose"
"Ophthalmic","Artificial Tears and Lubricants","86","20","25","hypromellose"
"Ophthalmic","Artificial Tears and Lubricants","86","20","40","hypromellose"
"Ophthalmic","Artificial Tears and Lubricants","86","20","99","hypromellose"
"Ophthalmic","Artificial Tears and Lubricants","86","20","00","hypromellose 2208"
"Ophthalmic","Artificial Tears and Lubricants","86","20","40","hypromellose 2208"
"Ophthalmic","Artificial Tears and Lubricants","86","20","40","hypromellose 2208 (1500 MPA.S)"
"Ophthalmic","Artificial Tears and Lubricants","86","20","00","hypromellose 2208 (750 MPA.S)"
"Ophthalmic","Artificial Tears and Lubricants","86","20","40","hypromellose 2208 (750 MPA.S)"
"Ophthalmic","Artificial Tears and Lubricants","86","20","00","hypromellose 2910"
"Ophthalmic","Artificial Tears and Lubricants","86","20","40","hypromellose 2910"
"Ophthalmic","Artificial Tears and Lubricants","86","20","00","hypromellose 2910 (10000 MPA.S)"
"Ophthalmic","Artificial Tears and Lubricants","86","20","40","hypromellose 2910 (10000 MPA.S)"
"Ophthalmic","Artificial Tears and Lubricants","86","20","00","hypromellose 2910 3cP"
"Ophthalmic","Artificial Tears and Lubricants","86","20","40","hypromellose 2910 3cP"
"Ophthalmic","Artificial Tears and Lubricants","86","20","00","hypromellose 2910 50cP"
"Ophthalmic","Artificial Tears and Lubricants","86","20","40","hypromellose 2910 50cP"
"Ophthalmic","Artificial Tears and Lubricants","86","20","00","hypromellose 2910-5cP"
"Ophthalmic","Artificial Tears and Lubricants","86","20","40","hypromellose 2910-5cP"
"Ophthalmic","Artificial Tears and Lubricants","86","20","20","lanolin"
"Ophthalmic","Artificial Tears and Lubricants","86","20","00","methylcellulose"
"Ophthalmic","Artificial Tears and Lubricants","86","20","00","methylcellulose (1500 CPS)"
"Ophthalmic","Artificial Tears and Lubricants","86","20","00","methylcellulose (15 CPS)"
"Ophthalmic","Artificial Tears and Lubricants","86","20","00","methylcellulose (25 CPS)"
"Ophthalmic","Artificial Tears and Lubricants","86","20","00","methylcellulose (400 cps)"
"Ophthalmic","Artificial Tears and Lubricants","86","20","10","mineral oil"
"Ophthalmic","Artificial Tears and Lubricants","86","20","20","mineral oil"
"Ophthalmic","Artificial Tears and Lubricants","86","20","99","mineral oil"
"Ophthalmic","Artificial Tears and Lubricants","86","20","10","mineral oil, light"
"Ophthalmic","Artificial Tears and Lubricants","86","20","99","mineral oil, light"
"Ophthalmic","Artificial Tears and Lubricants","86","20","00","No ingredient mapped"
"Ophthalmic","Artificial Tears and Lubricants","86","20","20","No ingredient mapped"
"Ophthalmic","Artificial Tears and Lubricants",,,,"No ingredient mapped"
"Ophthalmic","Artificial Tears and Lubricants","86","20","20","petrolatum"
"Ophthalmic","Artificial Tears and Lubricants","86","20","99","petrolatum"
"Ophthalmic","Artificial Tears and Lubricants","86","20","00","polyethylene glycol 400"
"Ophthalmic","Artificial Tears and Lubricants","86","20","99","polyethylene glycol 400"
"Ophthalmic","Artificial Tears and Lubricants","86","20","99","polyethylene glycols"
"Ophthalmic","Artificial Tears and Lubricants","86","20","99","polysorbate 80"
"Ophthalmic","Artificial Tears and Lubricants","86","20","00","polyvinyl alcohol"
"Ophthalmic","Artificial Tears and Lubricants","86","20","10","polyvinyl alcohol"
"Ophthalmic","Artificial Tears and Lubricants","86","20","99","polyvinyl alcohol"
"Ophthalmic","Artificial Tears and Lubricants","86","20","00","polyvinyl alcohol (100000 MW)"
"Ophthalmic","Artificial Tears and Lubricants","86","20","00","polyvinyl alcohol (130000 MW)"
"Ophthalmic","Artificial Tears and Lubricants","86","20","00","polyvinyl alcohol (18000 MW)"
"Ophthalmic","Artificial Tears and Lubricants","86","20","00","polyvinyl alcohol (40000 MW)"
"Ophthalmic","Artificial Tears and Lubricants","86","20","00","polyvinyl alcohol (MW 94000)"
"Ophthalmic","Artificial Tears and Lubricants","86","20","00","polyvinyl alcohol/polyvinyl acetate copolymer (8:1; 50000MW)"
"Ophthalmic","Artificial Tears and Lubricants","86","20","99","povidone"
"Ophthalmic","Artificial Tears and Lubricants","86","20","00","propylene glycol"
"Ophthalmic","Artificial Tears and Lubricants","86","20","99","propylene glycol"
"Ophthalmic","Artificial Tears and Lubricants","86","20","00","propylene glycol, (R)-"
"Ophthalmic","Beta-blockers - Ophthalmic","86","25","00","betaxolol"
"Ophthalmic","Beta-blockers - Ophthalmic","86","25","99","brimonidine"
"Ophthalmic","Beta-blockers - Ophthalmic","86","25","00","carteolol"
"Ophthalmic","Beta-blockers - Ophthalmic","86","25","99","dorzolamide"
"Ophthalmic","Beta-blockers - Ophthalmic","86","25","00","levobunolol"
"Ophthalmic","Beta-blockers - Ophthalmic","86","25","00","metipranolol"
"Ophthalmic","Beta-blockers - Ophthalmic","86","25","00","No ingredient mapped"
"Ophthalmic","Beta-blockers - Ophthalmic","86","25","00","timolol"
"Ophthalmic","Beta-blockers - Ophthalmic","86","25","99","timolol"
"Ophthalmic","Contact Lens Solutions","86","90","20","No ingredient mapped"
"Ophthalmic","Contact Lens Solutions","86","90","20","sodium chloride"
"Ophthalmic","Cycloplegic Mydriatics","86","35","00","atropine"
"Ophthalmic","Cycloplegic Mydriatics","86","35","00","cyclopentolate"
"Ophthalmic","Cycloplegic Mydriatics","86","35","99","cyclopentolate"
"Ophthalmic","Cycloplegic Mydriatics","86","35","00","homatropine"
"Ophthalmic","Cycloplegic Mydriatics","86","35","00","No ingredient mapped"
"Ophthalmic","Cycloplegic Mydriatics","86","35","00","phenylephrine"
"Ophthalmic","Cycloplegic Mydriatics","86","35","99","phenylephrine"
"Ophthalmic","Cycloplegic Mydriatics","86","35","00","scopolamine"
"Ophthalmic","Cycloplegic Mydriatics","86","35","00","tropicamide"
"Ophthalmic","Glycopeptides",,,,"No ingredient mapped"
"Ophthalmic","Miotics","86","50","10","acetylcholine"
"Ophthalmic","Miotics","86","50","10","carbachol"
"Ophthalmic","Miotics","86","50","20","ecothiopate"
"Ophthalmic","Miotics","86","50","10","pilocarpine"
"Ophthalmic","Ophthalmic Adrenergic Agents","86","60","20","apraclonidine"
"Ophthalmic","Ophthalmic Adrenergic Agents","86","60","20","brimonidine"
"Ophthalmic","Ophthalmic Adrenergic Agents","86","60","99","brimonidine"
"Ophthalmic","Ophthalmic Adrenergic Agents","86","60","99","brinzolamide"
"Ophthalmic","Ophthalmic Adrenergic Agents","86","60","00","dipivefrin"
"Ophthalmic","Ophthalmic Adrenergic Agents",,,,"No ingredient mapped"
"Ophthalmic","OPHTHALMIC AGENTS (Misc.)",,,,"No ingredient mapped"
"Ophthalmic","Ophthalmic - Angiogenesis Inhibitors","86","65","50","aflibercept"
"Ophthalmic","Ophthalmic - Angiogenesis Inhibitors","86","65","50","brolucizumab"
"Ophthalmic","Ophthalmic - Angiogenesis Inhibitors",,,,"No ingredient mapped"
"Ophthalmic","Ophthalmic - Angiogenesis Inhibitors","86","65","50","pegaptanib"
"Ophthalmic","Ophthalmic - Angiogenesis Inhibitors","86","65","50","ranibizumab"
"Ophthalmic","Ophthalmic Anti-infectives","86","10","10","azithromycin"
"Ophthalmic","Ophthalmic Anti-infectives","86","10","10","bacitracin"
"Ophthalmic","Ophthalmic Anti-infectives","86","10","99","bacitracin"
"Ophthalmic","Ophthalmic Anti-infectives","86","10","10","besifloxacin"
"Ophthalmic","Ophthalmic Anti-infectives","86","10","10","ciprofloxacin"
"Ophthalmic","Ophthalmic Anti-infectives","86","10","10","erythromycin"
"Ophthalmic","Ophthalmic Anti-infectives","86","10","30","ganciclovir"
"Ophthalmic","Ophthalmic Anti-infectives","86","10","10","gatifloxacin"
"Ophthalmic","Ophthalmic Anti-infectives","86","10","10","gentamicin"
"Ophthalmic","Ophthalmic Anti-infectives","86","10","99","gramicidin"
"Ophthalmic","Ophthalmic Anti-infectives","86","10","10","levofloxacin"
"Ophthalmic","Ophthalmic Anti-infectives","86","10","10","mitomycin"
"Ophthalmic","Ophthalmic Anti-infectives","86","10","10","moxifloxacin"
"Ophthalmic","Ophthalmic Anti-infectives","86","10","40","natamycin"
"Ophthalmic","Ophthalmic Anti-infectives","86","10","99","neomycin"
"Ophthalmic","Ophthalmic Anti-infectives","86","10","10","No ingredient mapped"
"Ophthalmic","Ophthalmic Anti-infectives",,,,"No ingredient mapped"
"Ophthalmic","Ophthalmic Anti-infectives","86","10","10","ofloxacin"
"Ophthalmic","Ophthalmic Anti-infectives","86","10","99","polymyxin B"
"Ophthalmic","Ophthalmic Anti-infectives","86","10","50","povidone-iodine"
"Ophthalmic","Ophthalmic Anti-infectives","86","10","20","sulfacetamide"
"Ophthalmic","Ophthalmic Anti-infectives","86","10","10","tobramycin"
"Ophthalmic","Ophthalmic Anti-infectives","86","10","30","trifluridine"
"Ophthalmic","Ophthalmic Anti-infectives","86","10","99","trimethoprim"
"Ophthalmic","Ophthalmic Decongestants","86","40","99","antazoline"
"Ophthalmic","Ophthalmic Decongestants","86","40","99","dextran 70"
"Ophthalmic","Ophthalmic Decongestants","86","40","00","glycerin"
"Ophthalmic","Ophthalmic Decongestants","86","40","99","glycerin"
"Ophthalmic","Ophthalmic Decongestants","86","40","99","hypromellose"
"Ophthalmic","Ophthalmic Decongestants","86","40","00","naphazoline"
"Ophthalmic","Ophthalmic Decongestants","86","40","99","naphazoline"
"Ophthalmic","Ophthalmic Decongestants",,,,"No ingredient mapped"
"Ophthalmic","Ophthalmic Decongestants","86","40","99","pheniramine"
"Ophthalmic","Ophthalmic Decongestants","86","40","00","phenylephrine"
"Ophthalmic","Ophthalmic Decongestants","86","40","99","polyethylene glycol 300"
"Ophthalmic","Ophthalmic Decongestants","86","40","99","polyethylene glycol 400"
